identifier,nsid,user,year,camera,title,longitude,latitude,url,license
8038286386,66883888@N00,_wli,2012,CANON,IMG_6581.JPG,114.19165,22.279005,http://farm9.staticflickr.com/8177/8038286386_fc31cba8d6.jpg,by-nc-nd
4277138936,76095197@N00,Zero Style,2010,CANON,HK22,114.182024,22.325623,http://farm5.staticflickr.com/4004/4277138936_3815c4a283.jpg,by-nc-nd
4840772163,82955071@N00,rickytanghkg,2010,SONY,DSC08546,114.157261,22.286277,http://farm5.staticflickr.com/4088/4840772163_82f0c3e384.jpg,by-nc-nd
4210040067,79235216@N00,Peter Gawthrop,2009,CANON,Hong_Kong%3A Unprocessed %28img_7618%29,114.161897,22.277419,http://farm5.staticflickr.com/4070/4210040067_b5294bb2e7.jpg,by-nc
4453095633,82955071@N00,rickytanghkg,2010,SONY,DSC04811,114.188246,22.282504,http://farm5.staticflickr.com/4003/4453095633_5794ea3869.jpg,by-nc-nd
2543576195,35034351734@N01,niallkennedy,2008,CANON,Hong Kong Cross-Harbour Tunnel,114.180323,22.30206,http://farm4.staticflickr.com/3108/2543576195_c3bca8ceb4.jpg,by-nc
8932264849,48973657@N00,See-ming Lee %E6%9D%8E%E6%80%9D%E6%98%8E SML,2013,CANON,%E2%80%9CXu Zhen %E5%BE%90%E9%9C%87 %28Produced by MadeIn Company%29%3A Jiang Shan %E6%B1%9F%E5%B1%B1 %28Land%29%2C 2011 %28Collage on canvas%29%E2%80%9D %2F Galerie Nathalie Obadia %2F Art Basel Hong Kong 2013 %2F SML.20130523.6D.13986,114.172755,22.282822,http://farm4.staticflickr.com/3689/8932264849_9ff3021fc5.jpg,by
2794622143,24232779@N00,patrick h. lauke,2008,CANON,honeymoon_day4_hongkong_28july2008_4858,114.149912,22.284152,http://farm4.staticflickr.com/3198/2794622143_8e0b46b988.jpg,by-nc-nd
776800678,17306001@N00,noii%27s,2007,CANON,special effects,114.10594,22.342941,http://farm2.staticflickr.com/1437/776800678_dccc7d353e.jpg,by-sa
6019504911,82955071@N00,rickytanghkg,2011,SONY,DSC08379,114.169578,22.237862,http://farm7.staticflickr.com/6016/6019504911_02566741a7.jpg,by-nc-nd
5387081655,84825129@N00,mslee%40yahoo,2008,CANON,IMG_2747,114.169247,22.293816,http://farm6.staticflickr.com/5220/5387081655_b49342203d.jpg,by-nc-sa
1944336752,97681386@N00,edwin.11,2007,NIKON,Sik Sik Yuen Wong Tai Sin Temple,114.191551,22.344439,http://farm3.staticflickr.com/2225/1944336752_9f21dcd586.jpg,by
2796361654,24232779@N00,patrick h. lauke,2008,CANON,honeymoon_day4_hongkong_28july2008_5053,114.170114,22.307003,http://farm4.staticflickr.com/3048/2796361654_223258b965.jpg,by-nc-nd
5745958770,8390210@N07,la.souveraine,2011,SONY,%E9%99%86%E7%BE%BD%E8%8C%B6%E5%AE%A4,114.175415,22.320859,http://farm6.staticflickr.com/5067/5745958770_601369db1f.jpg,by-nc-nd
6461666757,31384508@N02,ken8303,2011,CANON,IMG_1584,114.1518,22.283487,http://farm8.staticflickr.com/7154/6461666757_4cc2fa466e.jpg,by-nc-sa
3933117863,76738132@N00,CWOT,2009,PANASONIC,%D0%A2%D1%83%D1%80%D0%B8%D1%81%D1%82%D1%8B %D0%BD%D0%B0 Victoria Peak,114.149733,22.271416,http://farm3.staticflickr.com/2633/3933117863_42279c63ab.jpg,by-nc-sa
3452748814,63651050@N00,tomaszd,2009,CANON,IMG_7475,114.16783,22.30695,http://farm4.staticflickr.com/3548/3452748814_e7a18bb182.jpg,by
1953336869,13446136@N03,tangdersons,2005,CANON,Tree Danglies,114.157133,22.287656,http://farm3.staticflickr.com/2098/1953336869_93e8662cbb.jpg,by-nc-nd
6812490246,8664669@N08,folldark,2011,PANASONIC,,114.201713,22.291191,http://farm8.staticflickr.com/7053/6812490246_872b047ac1.jpg,by-nc-sa
8730380154,83555001@N00,antwerpenR,2013,SONY,On the top floor%E2%80%A6the roof%2C in fact...,114.164464,22.279186,http://farm8.staticflickr.com/7445/8730380154_47767d4ed7.jpg,by-nc-sa
6898957830,21063247@N00,%E5%B0%8F%E5%AE%97%E5%AE%97,2012,CANON,IMG_1642s,114.162413,22.282088,http://farm8.staticflickr.com/7053/6898957830_7d313c1e3b.jpg,by-nc-nd
4350850813,26291754@N02,Jen Son,2010,PANASONIC,graffiti show,114.176391,22.302428,http://farm3.staticflickr.com/2739/4350850813_e99ba80e49.jpg,by-nc-nd
874060378,9911655@N08,wyliepoon,2005,PANASONIC,P1000150,114.150094,22.271166,http://farm2.staticflickr.com/1309/874060378_c3c9b37fa0.jpg,by-nc-sa
6352730650,30827837@N00,michellerlee,2011,NIKON,Stanley Waterfront,114.209886,22.218218,http://farm7.staticflickr.com/6119/6352730650_c34bf50d1a.jpg,by-nc-nd
305843408,41403099@N00,yougottadance,2006,NIKON,DSC_0032,114.176101,22.293861,http://farm1.staticflickr.com/99/305843408_3ed386825d.jpg,by-nc-nd
4223892094,36989139@N03,Enterpr1se,2007,NIKON,DSC_0137,114.174111,22.302194,http://farm3.staticflickr.com/2602/4223892094_31a82ac019.jpg,by-nc-sa
3513819288,38158494@N02,allena29,2009,PANASONIC,P1070786.JPG.resized.1080,114.149537,22.272477,http://farm4.staticflickr.com/3565/3513819288_3cda60d96c.jpg,by-nc-sa
8401242849,98827484@N00,Chris S. Lin %40 Taiwan,2013,APPLE,,114.173333,22.297333,http://farm9.staticflickr.com/8091/8401242849_daf6243d0d.jpg,by-nd
9010819018,11821713@N00,Zanthia,2013,NIKON,headphones,114.185398,22.280097,http://farm3.staticflickr.com/2873/9010819018_fccefa0524.jpg,by-nc-sa
306697973,56638827@N00,shinyai,2006,PANASONIC,Hong Kong Harbour,114.176101,22.293781,http://farm1.staticflickr.com/104/306697973_ea9bb672b3.jpg,by-nc
4310823067,82955071@N00,rickytanghkg,2010,SONY,_DSC2744,114.161328,22.280454,http://farm3.staticflickr.com/2688/4310823067_3de1a147fb.jpg,by-nc-nd
4584751885,21117297@N00,lets.book,2010,CANON,2nd Gen,114.255087,22.308274,http://farm5.staticflickr.com/4047/4584751885_5110026744.jpg,by-nc-nd
264090606,95672737@N00,Kyle Taylor%2C Dream It. Do It.,2006,CANON,Saying Too Much%2C Or Nothing At All%3F,114.168462,22.291002,http://farm1.staticflickr.com/95/264090606_c397f66225.jpg,by
4502435095,99891699@N00,shirrleyn,2010,PANASONIC,%233,114.135149,22.262449,http://farm5.staticflickr.com/4055/4502435095_0396a1022b.jpg,by-nc-sa
3962434916,66883888@N00,_wli,2009,PANASONIC,P1010255,114.157833,22.281166,http://farm4.staticflickr.com/3426/3962434916_4a746dbc0e.jpg,by-nc-nd
5319353484,41894197861@N01,xurde,2010,PANASONIC,P1020193,114.168291,22.279089,http://farm6.staticflickr.com/5168/5319353484_1e9b6df0fe.jpg,by-sa
5177550181,15240135@N02,eddixendersson,2010,PANASONIC,P1550488,114.167733,22.295211,http://farm2.staticflickr.com/1235/5177550181_777459f6ef.jpg,by-nc-nd
5993424772,82955071@N00,rickytanghkg,2011,SONY,DSC07448,114.172732,22.283537,http://farm7.staticflickr.com/6132/5993424772_274264ae70.jpg,by-nc-nd
6147404498,18057962@N00,%40markglomas,2011,CANON,%232 background,114.150094,22.271166,http://farm7.staticflickr.com/6077/6147404498_67504c1b07.jpg,by-nc-nd
3282059146,66883888@N00,_wli,2009,PANASONIC,P1000208,114.182,22.279333,http://farm4.staticflickr.com/3199/3282059146_474a83ee51.jpg,by-nc-nd
4220894583,36989139@N03,Enterpr1se,2006,NIKON,_DSC0246,114.172858,22.336363,http://farm5.staticflickr.com/4027/4220894583_d5e6828d54.jpg,by-nc-sa
5540261950,10596458@N08,fung1981,2011,PANASONIC,P1010351,114.189223,22.281303,http://farm6.staticflickr.com/5176/5540261950_36cc161d3f.jpg,by-nc-nd
6216399583,10297518@N00,%C2%A1Carlitos,2010,CANON,Dilapidated,114.157841,22.282088,http://farm7.staticflickr.com/6240/6216399583_8737e38921.jpg,by-nc-sa
8917151857,83555001@N00,antwerpenR,2013,SONY,The tough girls,114.182938,22.33545,http://farm8.staticflickr.com/7341/8917151857_3d701122f4.jpg,by-nc-sa
394005224,40387604@N00,kendrickhang,2007,CANON,Post Office,114.105634,22.221257,http://farm1.staticflickr.com/171/394005224_ac3dcfd54d.jpg,by-nd
5203066553,82955071@N00,rickytanghkg,2010,SONY,DSC05050,114.129619,22.366685,http://farm5.staticflickr.com/4086/5203066553_30b7e3a8c8.jpg,by-nc-nd
1774812977,96941606@N00,ryanne %7B trimmed reality %7D,2007,NIKON,gallery,114.173043,22.30685,http://farm3.staticflickr.com/2323/1774812977_86954182df.jpg,by-nc
4751385083,46738700@N00,nikitac,2010,CANON,IMG_1566.JPG,114.181659,22.280022,http://farm5.staticflickr.com/4135/4751385083_cb3ecfcd34.jpg,by-nc-sa
406940478,96941606@N00,ryanne %7B trimmed reality %7D,2007,CANON,badminton,114.132467,22.283209,http://farm1.staticflickr.com/174/406940478_3a04ec32be.jpg,by-nc
5540506199,31384508@N02,ken8303,2011,CANON,IMG_9934,114.188761,22.281144,http://farm6.staticflickr.com/5136/5540506199_c0819d4d22.jpg,by-nc-sa
886859684,58282534@N00,Terence Yim,2007,CANON,Jelly fish,114.119453,22.207431,http://farm2.staticflickr.com/1431/886859684_ffd692cab7.jpg,by-nc-sa
684636504,8203293@N03,starlam,2007,CANON,_MG_5149,114.183311,22.290208,http://farm2.staticflickr.com/1434/684636504_c7ada324a2.jpg,by-nc-nd
5419011068,94442719@N00,Frank Tsang,2011,CANON,20110203_FT__MG_0092,114.170737,22.293672,http://farm6.staticflickr.com/5296/5419011068_0934e7d4e1.jpg,by-nc-nd
8768886795,16765786@N00,mikeq314,2012,APPLE,vietnam and hong kong visit 719,114.171833,22.3065,http://farm9.staticflickr.com/8408/8768886795_31ed3557d9.jpg,by-nc-nd
3672317660,95368342@N00,eksyt,2009,CANON,IMG_1144,114.155845,22.283854,http://farm3.staticflickr.com/2572/3672317660_914cf56fdc.jpg,by-nc-nd
6797311446,25294131@N00,yedda1216,2012,APPLE,,114.176,22.34,http://farm8.staticflickr.com/7040/6797311446_5fc0ed9fd0.jpg,by-nc-nd
6593818149,98827484@N00,Chris S. Lin %40 Taiwan,2011,NIKON,DSC_2433,114.160056,22.322423,http://farm8.staticflickr.com/7015/6593818149_f9909c74ec.jpg,by-nd
4976650092,98563978@N00,oafbot,2010,CANON,Man Mo Temple,114.150101,22.2838,http://farm5.staticflickr.com/4144/4976650092_8ce3aea458.jpg,by-nc-nd
6780721611,21761122@N06,runran,2012,NIKON,Street person,114.170479,22.314944,http://farm8.staticflickr.com/7030/6780721611_a9a183b430.jpg,by-sa
6246040196,52506247@N05,Chopper Kuo,2011,CANON,%E5%A5%BD%E5%A5%87%E7%9A%84%E7%86%8A%E8%B2%93,114.172153,22.242867,http://farm7.staticflickr.com/6233/6246040196_c17d152786.jpg,by-nc-sa
8188583811,70173702@N08,usiruk,2012,CANON,121007_103859,114.150286,22.271347,http://farm9.staticflickr.com/8477/8188583811_bf27166844.jpg,by
3594370387,25925793@N00,fifikins,2009,CANON,Flower Markets,114.173526,22.308502,http://farm4.staticflickr.com/3646/3594370387_01cae99cb6.jpg,by
5627293410,42502651@N00,Thomas Fan,2011,CANON,2011-04-17 13-08-06 - 0628,114.136394,22.265105,http://farm6.staticflickr.com/5226/5627293410_4a08670e7c.jpg,by-nc
4802522942,57604720@N00,Howard.,2010,PANASONIC,View from Victoria Peak%2C Hong Kong %28215%29,114.150025,22.27138,http://farm5.staticflickr.com/4098/4802522942_5a8528da1c.jpg,by-nc-nd
9024172579,10564935@N07,i-Lens,2011,NIKON,DSC_9970 copy,114.061897,22.350261,http://farm8.staticflickr.com/7333/9024172579_8fe6e49fc2.jpg,by-nc-nd
512846880,52977394@N00,Lalo Martins,2006,CANON,Kowloon Park hedge maze %28%2BMay%29,114.171198,22.299876,http://farm1.staticflickr.com/216/512846880_78252c796e.jpg,by-sa
4571920751,21117297@N00,lets.book,2010,CANON,Starbucks At iSquare,114.17108,22.300929,http://farm5.staticflickr.com/4028/4571920751_e2a49fdd97.jpg,by-nc-nd
7477625804,21438119@N07,T100Timlen,2012,PANASONIC,P1050748,114.110999,22.226999,http://farm9.staticflickr.com/8019/7477625804_ffb2fe6d29.jpg,by
5838304583,45524939@N00,Ecnerwal,2011,SONY,YahooIndiaBTrip525.JPG,114.17942,22.300518,http://farm4.staticflickr.com/3529/5838304583_065f321035.jpg,by-sa
8269936894,70642595@N05,LJR.MIKE,2012,SONY,%E9%8A%85%E9%91%BC%E7%81%A3 Apple Store,114.183833,22.2795,http://farm9.staticflickr.com/8209/8269936894_d27d778474.jpg,by-nc-sa
12185612153,115658130@N03,Bandari Lei,2013,CANON,In memory of the Tiananmen Square Protest,114.188922,22.28302,http://farm4.staticflickr.com/3782/12185612153_2db819cdf0.jpg,by-sa
195927762,27647984@N00,wZa HK,2006,CANON,IMG_1554.JPG,114.135766,22.335538,http://farm1.staticflickr.com/73/195927762_300a158309.jpg,by-nd
4332048506,82955071@N00,rickytanghkg,2010,SONY,_DSC3050,114.124989,22.358073,http://farm5.staticflickr.com/4072/4332048506_c63ecbc939.jpg,by-nc-nd
4672640405,15752424@N05,kristen %26 todd,2010,CANON,Lei Yue Mun,114.237899,22.292312,http://farm5.staticflickr.com/4018/4672640405_af69b2a34d.jpg,by-nc-sa
5582232608,10575475@N03,%E5%8E%9F%E5%B0%8Fjo,2011,SONY,%E5%BD%A9%E8%89%B2%E5%85%89%E7%92%B0,114.146629,22.287769,http://farm6.staticflickr.com/5136/5582232608_20df07cec0.jpg,by-nc-sa
4591866014,44851088@N00,shugo01,2010,CANON,IMG_4049,114.193802,22.343,http://farm5.staticflickr.com/4032/4591866014_72474e2b75.jpg,by-nc
4476820987,8502118@N08,rwoan,2010,CANON,International Day for the Elimination of Racial Descrimination Carnival,114.17138,22.293652,http://farm5.staticflickr.com/4028/4476820987_09b412e344.jpg,by-nc
3931963762,36989139@N03,Enterpr1se,2003,CANON,IMG_0367.jpg,114.172637,22.337114,http://farm4.staticflickr.com/3481/3931963762_9b61942129.jpg,by-nc-sa
45666352,10479690@N00,Jeremy and Christine,2005,SONY,DSC00734.JPG,114.162368,22.267096,http://farm1.staticflickr.com/26/45666352_848deecd8d.jpg,by-nc-sa
9121747775,19282957@N00,iombie,2013,SONY,,114.160841,22.247631,http://farm3.staticflickr.com/2882/9121747775_64da674abd.jpg,by-nc-nd
5824357332,61683005@N00,randomwire,2011,PANASONIC,Tunnel Entrance %2F Exit,114.135017,22.200006,http://farm3.staticflickr.com/2412/5824357332_eb37686b0f.jpg,by-nc-sa
12713874044,14798958@N08,ericcwtse,2014,NIKON,DSCN7450,114.165002,22.366197,http://farm3.staticflickr.com/2817/12713874044_2c048b60d6.jpg,by-sa
3977512425,71904160@N00,infilmity,2009,APPLE,%E4%BA%82%E6%8B%8B%E5%9E%83%E5%9C%BE%E7%9A%84%E5%BA%97%E8%88%96,114.170666,22.322166,http://farm3.staticflickr.com/2528/3977512425_33f1c05cd8.jpg,by-nc-sa
5289268826,8855051@N02,%E8%A9%AD%E8%BE%AF%E8%80%81%E8%BC%B8,2010,PANASONIC,P1000212.JPG,114.183129,22.302671,http://farm6.staticflickr.com/5127/5289268826_242efe936f.jpg,by-nc-nd
4606574825,96941606@N00,ryanne %7B trimmed reality %7D,2010,NIKON,Audrey Eu,114.178451,22.299211,http://farm2.staticflickr.com/1275/4606574825_f98af15b78.jpg,by-nc
8595404031,83406585@N00,jf.amadei,2013,APPLE,Amen %23DJ,114.1555,22.281166,http://farm9.staticflickr.com/8526/8595404031_776b56b7db.jpg,by-nc-sa
2113050694,96941606@N00,ryanne %7B trimmed reality %7D,2007,NIKON,DSC_3618,114.166789,22.277838,http://farm3.staticflickr.com/2377/2113050694_0bf74c65d1.jpg,by-nc
13565938593,14798958@N08,ericcwtse,2014,NIKON,DSCN8040,114.1485,22.37798,http://farm3.staticflickr.com/2912/13565938593_e6e108f221.jpg,by-sa
4161616670,96941606@N00,ryanne %7B trimmed reality %7D,2009,NIKON,snow fairy %26 reindeers from the Santa%27s village%21,114.166789,22.277838,http://farm5.staticflickr.com/4038/4161616670_d95599e039.jpg,by-nc
6461112749,31384508@N02,ken8303,2011,CANON,IMG_1533,114.1518,22.283487,http://farm8.staticflickr.com/7169/6461112749_f7c4b0b513.jpg,by-nc-sa
3572625639,94442719@N00,Frank Tsang,2009,CANON,2009-05-28 Stanley Dragon Boat Festival,114.214187,22.219692,http://farm4.staticflickr.com/3411/3572625639_670d8e2606.jpg,by-nc-nd
333440744,50532041@N00,Kaveri %26 Sameer,2006,CANON,pic 001,114.173784,22.288699,http://farm1.staticflickr.com/150/333440744_9978b12b74.jpg,by-nc-sa
5484786136,82955071@N00,rickytanghkg,2011,SONY,DSC09828,114.189662,22.33649,http://farm6.staticflickr.com/5297/5484786136_dd277bfb6b.jpg,by-nc-nd
2049999462,51035737977@N01,Mark McLaughlin,2007,SONY,Baby,114.209923,22.218566,http://farm3.staticflickr.com/2202/2049999462_e0b8fc143e.jpg,by-nc-sa
4499356591,22637304@N00,jasonpoon,2010,CANON,DUO Eason Chan 2010,114.181691,22.301475,http://farm3.staticflickr.com/2710/4499356591_6af5cd3749.jpg,by-nc-sa
5645550715,8855051@N02,%E8%A9%AD%E8%BE%AF%E8%80%81%E8%BC%B8,2011,PANASONIC,%E6%BA%AB%E5%AE%A4,114.217407,22.287041,http://farm6.staticflickr.com/5070/5645550715_c3e35feafe.jpg,by-nc-nd
3290465222,33461709@N04,Arion Kwok,2009,CANON,IMG_5199,114.168527,22.318904,http://farm4.staticflickr.com/3653/3290465222_07d2818fc8.jpg,by-sa
4216249866,82955071@N00,rickytanghkg,2009,SONY,_DSC2107,114.172625,22.282454,http://farm5.staticflickr.com/4021/4216249866_dd4549f6e9.jpg,by-nc-nd
6996246575,66883888@N00,_wli,2012,CANON,IMG_2060,114.189166,22.281666,http://farm8.staticflickr.com/7252/6996246575_6d8d5031bd.jpg,by-nc-nd
5655771131,97247234@N00,Dennis Wong,2011,CANON,Easter Egg %E5%BE%A9%E6%B4%BB%E8%9B%8B,114.162159,22.277232,http://farm6.staticflickr.com/5070/5655771131_155169e20b.jpg,by
5807992490,22991176@N02,Antoine 49,2011,NIKON,Hong Kong.L%27%C3%AEle de Hong Kong vue depuis Kowloon1,114.176788,22.269399,http://farm6.staticflickr.com/5266/5807992490_e8fa21172b.jpg,by-nc-nd
4896658128,51502970@N03,Coffee De Amour,2010,NIKON,DSCN2705,114.199576,22.338981,http://farm5.staticflickr.com/4140/4896658128_f6663d35af.jpg,by-nc-sa
9210505121,84378829@N04,Xin Li 2012,2011,CANON,IMG_1542,114.173312,22.271107,http://farm3.staticflickr.com/2865/9210505121_5bce0d19e8.jpg,by-nc-sa
535992525,60854617@N00,dreistreifen,2007,CANON,20070608 Kary%E3%80%8AIn Control%E3%80%8B%E6%96%B0%E7%A2%9F%E7%99%BC%E4%BD%88%E6%9C%83 LIVE %40 Times Square,114.182174,22.277828,http://farm1.staticflickr.com/209/535992525_f9ff45da58.jpg,by-nc-sa
3533629071,30689468@N06,chungdha,2009,CANON,MC Yan Double Sparks-1977,114.148153,22.285621,http://farm3.staticflickr.com/2030/3533629071_7a7f1736b2.jpg,by-nc-nd
4960159639,44397386@N06,hkcci,2010,CANON,IMG_2416,114.218697,22.309972,http://farm5.staticflickr.com/4148/4960159639_062f55cfd1.jpg,by-sa
3023889814,28388746@N04,JimmyTseng87,2007,CANON,JIMMY_20071127_00421_DXO,114.175586,22.27067,http://farm4.staticflickr.com/3063/3023889814_f7ef07e0d9.jpg,by-nc-sa
8454672751,27703797@N06,cesarharada.com,2013,NIKON,Crossing with Ferry Hong Kong,114.176213,22.287347,http://farm9.staticflickr.com/8366/8454672751_3620de4fd9.jpg,by-nc-sa
7128664059,37498278@N00,Simone Carletti,2012,APPLE,IMG_0423,114.158833,22.277666,http://farm8.staticflickr.com/7111/7128664059_3627c0094e.jpg,by-nc-nd
1527062961,9460971@N03,Chemophilic,2005,PANASONIC,Floors,114.181959,22.277719,http://farm3.staticflickr.com/2252/1527062961_76043bbb8b.jpg,by-nc-nd
8488073850,9911655@N08,wyliepoon,2012,CANON,IMG_0630,114.159965,22.285602,http://farm9.staticflickr.com/8532/8488073850_db250290dd.jpg,by-nc-nd
2762381432,8071066@N04,Laurent Bugnion,2008,SONY,el2008081133,114.162873,22.241904,http://farm4.staticflickr.com/3008/2762381432_fd2f35dd4a.jpg,by-nc-sa
1952950592,13446136@N03,tangdersons,2005,CANON,Ball Machine,114.177453,22.300829,http://farm3.staticflickr.com/2312/1952950592_96e89528a4.jpg,by-nc-nd
4541717422,79653482@N00,bortescristian,2010,CANON,Hong Kong - March 2010,114.164396,22.325673,http://farm5.staticflickr.com/4059/4541717422_ac28bfc64b.jpg,by
770479436,7607063@N06,twenty5pics,2007,PANASONIC,P1000825,114.196186,22.237227,http://farm2.staticflickr.com/1274/770479436_4fde556c0d.jpg,by-nc-sa
726830642,9687706@N08,%E5%90%B9%E6%B0%B4%E5%B0%8F%E7%8E%8B%E5%AD%90,2007,CANON,IMG_1109,114.209393,22.288729,http://farm2.staticflickr.com/1181/726830642_1144bbba6f.jpg,by-nc-sa
11261647664,7310714@N06,Wootang01,2013,APPLE,,114.17108,22.306877,http://farm8.staticflickr.com/7345/11261647664_35920fe230.jpg,by-nd
6809998012,8664669@N08,folldark,2011,PANASONIC,,114.149887,22.271335,http://farm8.staticflickr.com/7186/6809998012_031e9ababc.jpg,by-nc-sa
2558017924,56963596@N00,Andreas.,2008,CANON,Night Time in Tsim Sha Tsui,114.169772,22.293355,http://farm4.staticflickr.com/3157/2558017924_c3a940a3be.jpg,by-sa
6317341475,8615090@N04,kittischoen,2011,CANON,IMG_1473,114.169921,22.288897,http://farm7.staticflickr.com/6097/6317341475_b427f45172.jpg,by-nd
3600777300,7431609@N06,Miles Leung,2009,CANON,IMG_9060,114.188171,22.280397,http://farm3.staticflickr.com/2437/3600777300_a096c89e83.jpg,by-nc-nd
6508605265,26666270@N07,%E4%BD%A0%E9%80%99%E9%82%8A%E7%8E%A9,2011,SONY,DSC00433.jpg,114.170136,22.320939,http://farm8.staticflickr.com/7015/6508605265_9be3d3d23b.jpg,by-nc-nd
7862297732,77205166@N03,%E9%98%BF%E6%B0%B4*,2012,CANON,1010724%E9%A6%99%E6%B8%AF %2844%29,114.173011,22.278215,http://farm9.staticflickr.com/8293/7862297732_5f6ef860a1.jpg,by-nc-nd
4591880940,44851088@N00,shugo01,2010,CANON,IMG_4103,114.197924,22.29134,http://farm5.staticflickr.com/4019/4591880940_c24b858319.jpg,by-nc
431475069,96941606@N00,ryanne %7B trimmed reality %7D,2007,PANASONIC,kamchai%2C me%2C pauline%2C gillian,114.179095,22.315971,http://farm1.staticflickr.com/168/431475069_85b973de6c.jpg,by-nc
2068664970,91716153@N00,cheungpat,2007,CANON,IMG_5209.JPG,114.084189,22.369911,http://farm3.staticflickr.com/2192/2068664970_ae4b0865b1.jpg,by-nc-sa
2114054457,85659319@N00,%E9%BB%9BDaisy,2007,SONY,Is Hong Kong Barrier Free Enough%3F,114.178161,22.270749,http://farm3.staticflickr.com/2204/2114054457_2b703b5cf4.jpg,by-nc-sa
2972564417,13214672@N00,Ching Chiao,2008,APPLE,CCHK Launch at Lee Shau Kee School of Creativity,114.169921,22.308409,http://farm4.staticflickr.com/3167/2972564417_b442d27dfb.jpg,by-nc-sa
7949924338,21802694@N02,hcarmen,2012,SONY,Golden House%21,114.161295,22.278871,http://farm9.staticflickr.com/8438/7949924338_f4f2c32bb5.jpg,by-nc-nd
4429063124,18259771@N00,Paul Keller,2010,APPLE,Beef with sichuan peppercorns%2C heaven-facing peppers and fresh coriander %28very spicy%29,114.150352,22.284088,http://farm5.staticflickr.com/4012/4429063124_919efa8348.jpg,by
5106767717,76224602@N00,dcmaster,2010,PANASONIC,Redevelopment of Dachong Village%2C Nanshan%2C Shenzhen,114.166488,22.325623,http://farm2.staticflickr.com/1378/5106767717_9bdf360d09.jpg,by-nc
5318861181,41894197861@N01,xurde,2010,PANASONIC,P1020406,114.168291,22.279089,http://farm6.staticflickr.com/5090/5318861181_0f83fc36b6.jpg,by-sa
6760581729,57577970@N04,Wind s,2011,SONY,The sunset,114.21928,22.309322,http://farm8.staticflickr.com/7173/6760581729_bd679eb2cf.jpg,by-nc-nd
4770811434,82955071@N00,rickytanghkg,2010,SONY,DSC07144,114.210305,22.219231,http://farm5.staticflickr.com/4077/4770811434_51365c4ee6.jpg,by-nc-nd
2118960211,24413182@N00,m_kihr,2007,PANASONIC,P1010009,114.16863,22.294288,http://farm3.staticflickr.com/2068/2118960211_c9aea4cd22.jpg,by-nc-nd
7034936241,66883888@N00,_wli,2012,CANON,IMG_2971.JPG,114.139335,22.288728,http://farm8.staticflickr.com/7036/7034936241_7f120a9b1f.jpg,by-nc-nd
4603165501,38627257@N07,Mr Laser,2010,NIKON,Hong-Kong-29,114.158484,22.285939,http://farm5.staticflickr.com/4048/4603165501_181d108b66.jpg,by-nc-nd
81522670,34337121@N00,M.7,2006,CANON,116_1612,114.239788,22.206398,http://farm1.staticflickr.com/39/81522670_71c5254be7.jpg,by-nc-nd
6346386859,22224217@N00,chrissun888,2011,APPLE,IMG_0789,114.21318,22.220264,http://farm7.staticflickr.com/6103/6346386859_439e9355ed.jpg,by-nc-nd
2794441411,24232779@N00,patrick h. lauke,2008,CANON,honeymoon_day4_hongkong_28july2008_4743,114.174717,22.277818,http://farm4.staticflickr.com/3102/2794441411_8bcd05bdeb.jpg,by-nc-nd
561631933,81168954@N00,paulmcdee,2007,CANON,Hong Kong 114,114.177389,22.289096,http://farm2.staticflickr.com/1105/561631933_79012ed547.jpg,by-nc-nd
78660013,75653004@N00,mikesten,2005,CANON,George at happy valley,114.147949,22.350075,http://farm1.staticflickr.com/39/78660013_84b695a3e0.jpg,by-nc-sa
3754997991,10596458@N08,fung1981,2009,CANON,%E7%BE%8E%E8%8D%B7%E6%A8%93 Mei Ho House,114.163731,22.333925,http://farm4.staticflickr.com/3134/3754997991_9e6c5deefd.jpg,by-nc-nd
2088679565,49041326@N00,Karamochi,2007,CANON,Hong Kong,114.176445,22.276071,http://farm3.staticflickr.com/2262/2088679565_5c3bf9e27c.jpg,by-nc-nd
2331257408,17835110@N00,countries in colors,2008,CANON,Buildings in Central,114.161692,22.278866,http://farm4.staticflickr.com/3230/2331257408_3f5e2b9c87.jpg,by-nc-nd
3062537607,10596458@N08,fung1981,2007,CANON,IMG_1764,114.176573,22.245757,http://farm4.staticflickr.com/3214/3062537607_d8267486d1.jpg,by-nc-nd
6586479631,81108132@N00,pya,2011,NIKON,2011-11-17 12-37-25,114.217005,22.215527,http://farm8.staticflickr.com/7155/6586479631_a0f2071e06.jpg,by-sa
6658933503,83555001@N00,antwerpenR,2012,PANASONIC,Careful you do not lose your head%21,114.212923,22.217125,http://farm8.staticflickr.com/7029/6658933503_d3dd8b043a.jpg,by-nc-sa
2275898119,37147940@N00,Antonia Hayes,2008,CANON,,114.170951,22.292273,http://farm3.staticflickr.com/2122/2275898119_6a3fb7d46e.jpg,by-nc-nd
13746629424,95350998@N02,Alexander Synaptic,2014,NIKON,Inside Bishop%27s Lodge,114.1492,22.275208,http://farm8.staticflickr.com/7445/13746629424_9f0bbc5fe0.jpg,by-sa
684387219,82146134@N00,minghong,2007,CANON,%E4%B8%AD%E5%8D%80%E5%A1%AB%E6%B5%B7%E7%AC%AC%E4%B8%89%E6%9C%9F,114.160674,22.28585,http://farm2.staticflickr.com/1071/684387219_a11aa45f6c.jpg,by-sa
